94d19695b6e4c62994611858baa03fb5b9505f12,IamNotLCB,4 weeks ago,Merge branch 'LuChengBin' into lcb-dev
7d5092053564af60dee5fdeca6aba2e24be6f3ce,IamNotLCB,4 weeks ago,审核系统完成，添加物品归还认领功能
71bca9756974ec77490e39897eddca5e4b2b6eae,IamNotLCB,5 weeks ago,Merge branch 'LuChengBin' into lcb-dev
fb7088db4d1211d5cc4ae55c98ef6b90b966f303,IamNotLCB,5 weeks ago,修复了api调用地址
ef4c16659c0d4621395a986e8a0a50c373392fea,IamNotLCB,5 weeks ago,更新审核中心功能的前后端联通，修复所有回显问题
8e0820b26270de98933d732c734791320e2ed416,IamNotLCB,5 weeks ago,Merge branch 'LiuJiaPeng' into LuChengBin
e1f2a77b82ee7e5ab808d1f2d7dba95aaee6c705,IamNotLCB,5 weeks ago,Merge branch 'LiRuoBing' into LuChengBin
a1e170c86d766836ed896fe6f4b976d6c7e372c6,IamNotLCB,5 weeks ago,更新了删除的文档
8fc0e43494be26b39d404c2877a39ca34054cf1a,IamNotLCB,5 weeks ago,与lcb-dev分支同步
7f958e6c127f15662f911f5c35d84b7c042ff605,IamNotLCB,5 weeks ago,修复了合并后前后端联不通的bug
bbd37bce9b0a817661f1c9ea22f8f89b66b3c209,IamNotLCB,6 weeks ago,更新gitignore
a29e77a99f175adfb93f5cb7daeffa3ecc156e3a,IamNotLCB,6 weeks ago,解决寻物启事一些bug
d419b4a7e4862aa6cab5c56381afd708fa408ba3,IamNotLCB,6 weeks ago,更新后端回显功能。
66be173cfcedb9b6bbf0a622cf622f1eba99da40,IamNotLCB,6 weeks ago,更新后端物品显示在前端的功能及其api，更新gitignore
2b11f7bdb32a3a63b35f48125d82e1968b880cd0,IamNotLCB,6 weeks ago,Merge remote-tracking branch 'origin/LiRuoBing' into LuChengBin
022d5c1d31b2ab8bdcf73361be5380b3e14a893f,IamNotLCB,6 weeks ago,Merge remote-tracking branch 'origin/LiuJiaPeng' into LuChengBin
1b14fa9636592f110c400ea7e331ed5a3880d06d,IamNotLCB,7 weeks ago,Week1 7/19更新 实现发布无主物品、寻物启事功能
5f92fe1ceda62f60a2e4ec100d95655978291b66,IamNotLCB,7 weeks ago,发布丢失物品、寻物启事前后端汇总，待联通
fb0abdd587ec2be957060d86a967ae5cd3f9688b,IamNotLCB,8 weeks ago,更新了前后端联通中测试查询的网页
f390010671ba0754dca3074064b4f96fb549b9e9,IamNotLCB,8 weeks ago,简易本地前后端联通测试教程
5ee7212459d5217fd01e0ecc096340102172e081,IamNotLCB,4 months ago,更新本组数据库设计文档，更新目录结构
428836cf381c0511410f981025cff8d77c03834c,IamNotLCB,4 months ago,重构项目目录，与lcb保持一致
aadf82ef672b8bdb6b2415d38621005cab6571b8,IamNotLCB,4 months ago,删除别的组的文件，便于merge; 添加本组负责的ER图
2c0a38ebb8bed0021012773fba8d6a1cfd69f74c,IamNotLCB,4 months ago,合并lrb-517入lcb分支，更新lrb517任务
1ee509a3b86711f1340e4869e9fc3b82c65aaf3b,IamNotLCB,4 months ago,新增git使用教程
fc69553a385985e2b590a9b09845590adb50f9ff,IamNotLCB,4 months ago,添加lrb数据库表确认及前端设计内容
91338e41d082d0475bae0405c95685d5276c0c7a,IamNotLCB,4 months ago,建立更新日志
1f870162daebf5ee23a492d38ea9c8b8e1f1790d,IamNotLCB,4 months ago,lcbGroup-512更新-添加lcb&ljp数据库表确认及前端设计内容
b4db2938596148d68186e6687a1c2cc15e469215,IamNotLCB,4 months ago,重构了目录结构，与main一致
f15f769acf132aa55dae66a322d69ca0336f004e,IamNotLCB,4 months ago,Update pics
e508fa10bfbd9be379460b4650fbb114e7479177,IamNotLCB,4 months ago,4.27 0:03 commit
daeab2062adeb767be9459c4a452d399b26d3a79,IamNotLCB,5 months ago,目前意义不大，故采用手动下载文件merge方式
1fc533f8c945985fdd9422832291c4e0fb38da43,IamNotLCB,5 months ago,Update README
bf1d8411bb71988a67c34096e5776bd2db414a5b,IamNotLCB,5 months ago,更新gitignore规则
1ea830753705717e9a001b6027124f0b1c3fde03,IamNotLCB,5 months ago,更新目录结构，上传审核系统v1，新增待讨论内容.
